timestamp,power,productionPower
2024-01-17 14:00:00,1.60244,0.287
2024-01-17 14:15:00,1.79182,0.185
2024-01-17 14:30:00,1.81457,0.049
2024-01-17 14:45:00,1.7928199999999999,0.09
2024-01-17 15:00:00,1.99882,0.069
2024-01-17 15:15:00,1.722,0.082
2024-01-17 15:30:00,1.73071,0.078
2024-01-17 15:45:00,1.7133,0.093
2024-01-17 16:00:00,1.48006,0.168
2024-01-17 16:15:00,1.54351,0.176
2024-01-17 16:30:00,1.115,0.020399999999999998
2024-01-17 16:45:00,0.6642,0.0
2024-01-17 17:00:00,1.0735,0.0
2024-01-17 17:15:00,2.1245,0.0
2024-01-17 17:45:00,2.005,0.0
2024-01-17 18:00:00,0.8683099999999999,0.0
2024-01-17 18:15:00,0.9057999999999999,0.0
2024-01-17 18:30:00,0.746,0.0
2024-01-17 18:45:00,0.675,0.0
2024-01-17 19:00:00,0.8111799999999999,0.0
2024-01-17 19:15:00,0.9502999999999999,0.0
2024-01-17 19:30:00,0.84373,0.0
2024-01-17 19:45:00,0.834,0.0
2024-01-17 20:00:00,0.8842000000000001,0.0
2024-01-17 20:15:00,0.88513,0.0
2024-01-17 20:30:00,3.03982,0.0
2024-01-17 20:45:00,3.27833,0.0
2024-01-17 21:00:00,3.20705,0.0
2024-01-17 21:15:00,2.97721,0.0
2024-01-17 21:30:00,1.1759300000000001,0.0
2024-01-17 21:45:00,1.084,0.0
2024-01-17 22:00:00,0.9278099999999999,0.0
2024-01-17 22:15:00,1.03467,0.0
2024-01-17 22:30:00,0.97733,0.0
2024-01-17 22:45:00,0.9081699999999999,0.0
2024-01-17 23:00:00,1.0525,0.0
2024-01-17 23:15:00,0.93049,0.0
2024-01-17 23:30:00,0.90434,0.0
2024-01-17 23:45:00,0.92215,0.0
2024-01-18 00:00:00,0.91088,0.0
2024-01-18 00:15:00,0.9121699999999999,0.0
2024-01-18 00:30:00,0.916,0.0
2024-01-18 00:45:00,1.20725,0.0
2024-01-18 01:00:00,0.90323,0.0
2024-01-18 01:15:00,0.9003099999999999,0.0
2024-01-18 01:45:00,0.771,0.0
2024-01-18 02:00:00,0.709,0.0
2024-01-18 02:15:00,0.75,0.0
2024-01-18 02:30:00,0.835,0.0
2024-01-18 02:45:00,1.16175,0.0
2024-01-18 03:00:00,0.88925,0.0
2024-01-18 03:15:00,0.792,0.0
2024-01-18 03:30:00,0.692,0.0
2024-01-18 03:45:00,1.08675,0.0
2024-01-18 04:00:00,0.67,0.0
2024-01-18 04:15:00,0.586,0.0
2024-01-18 04:30:00,0.6016,0.0
2024-01-18 04:45:00,0.85913,0.0
2024-01-18 05:00:00,0.6224,0.0
2024-01-18 05:15:00,0.58675,0.0
2024-01-18 05:45:00,0.476,0.0
2024-01-18 06:00:00,0.71357,0.0
2024-01-18 06:15:00,1.17429,0.0
2024-01-18 06:30:00,0.90344,0.0
2024-01-18 07:00:00,1.0366,0.0
2024-01-18 07:15:00,0.745,0.0
2024-01-18 07:30:00,2.17627,0.0
2024-01-18 07:45:00,2.17936,0.0
2024-01-18 08:00:00,0.5588,0.0
2024-01-18 08:15:00,0.7932,0.0344
2024-01-18 08:30:00,1.5844,0.08832999999999999
2024-01-18 08:45:00,1.20475,0.036
2024-01-18 09:00:00,0.02067,0.033170000000000005
2024-01-18 09:15:00,0.33743,0.134
2024-01-18 09:45:00,0.0505,0.15
2024-01-18 10:00:00,0.2502,0.144
2024-01-18 10:15:00,0.32580000000000003,0.155
2024-01-18 10:30:00,0.21733000000000002,0.171
2024-01-18 10:45:00,0.0,0.27875
2024-01-18 11:00:00,0.0,0.2785
2024-01-18 11:15:00,0.0,0.30733
2024-01-18 11:30:00,0.47873000000000004,0.369
2024-01-18 11:45:00,1.0325499999999999,0.5293300000000001
2024-01-18 12:00:00,0.67143,0.73522
2024-01-18 12:15:00,0.0,1.71108
2024-01-18 12:30:00,0.5565,1.01694
2024-01-18 12:45:00,0.0,1.41094
2024-01-18 13:00:00,0.0,1.92198
2024-01-18 13:15:00,0.7230599999999999,0.7443099999999999
2024-01-18 13:30:00,0.581,0.854
2024-01-18 13:45:00,0.67875,0.716
2024-01-18 14:00:00,0.88822,0.7687999999999999
2024-01-18 14:15:00,1.24375,0.3452
2024-01-18 14:30:00,1.34657,0.29919999999999997
2024-01-18 14:45:00,1.55225,0.16
2024-01-18 15:00:00,1.572,0.134
2024-01-18 15:15:00,1.42538,0.183
2024-01-18 15:30:00,1.518,0.13
2024-01-18 15:45:00,1.58482,0.121
2024-01-18 16:00:00,1.48407,0.28833
2024-01-18 16:15:00,1.15396,0.33188
2024-01-18 16:30:00,0.648,0.2
2024-01-18 16:45:00,0.29675,0.104
2024-01-18 17:00:00,0.45986,0.03525
2024-01-18 17:15:00,0.44880000000000003,0.023399999999999997
2024-01-18 17:45:00,0.57625,0.0
2024-01-18 18:00:00,0.8005,0.0
2024-01-18 18:15:00,0.58117,0.0
2024-01-18 18:30:00,0.59817,0.0
2024-01-18 18:45:00,0.6007100000000001,0.0
2024-01-18 19:00:00,0.61383,0.0
2024-01-18 19:15:00,0.8901699999999999,0.0
2024-01-18 19:30:00,0.8902899999999999,0.0
2024-01-18 19:45:00,0.8613,0.0
2024-01-18 20:00:00,1.5780399999999999,0.0
2024-01-18 20:15:00,2.5841999999999996,0.0
2024-01-18 20:30:00,1.9378,0.0
2024-01-18 20:45:00,1.1303299999999998,0.0
2024-01-18 21:00:00,0.95229,0.0
2024-01-18 21:15:00,0.94367,0.0
2024-01-18 21:45:00,0.96427,0.0
2024-01-18 22:00:00,1.011,0.0
2024-01-18 22:15:00,1.02128,0.0
2024-01-18 22:30:00,0.9975,0.0
2024-01-18 22:45:00,0.897,0.0
2024-01-18 23:00:00,0.92779,0.0
2024-01-18 23:15:00,0.93355,0.0
2024-01-18 23:30:00,0.8522000000000001,0.0
2024-01-18 23:45:00,0.8366,0.0
2024-01-19 00:00:00,0.94436,0.0
2024-01-19 00:15:00,1.2324000000000002,0.0
2024-01-19 00:30:00,1.14823,0.0
2024-01-19 00:45:00,1.06813,0.0
2024-01-19 01:00:00,0.946,0.0
2024-01-19 01:15:00,0.83133,0.0
2024-01-19 01:45:00,0.797,0.0
2024-01-19 02:00:00,1.1905,0.0
2024-01-19 02:15:00,0.627,0.0
2024-01-19 02:30:00,0.836,0.0
2024-01-19 02:45:00,1.09213,0.0
2024-01-19 03:00:00,0.89325,0.0
2024-01-19 03:15:00,0.782,0.0
2024-01-19 03:30:00,0.62725,0.0
2024-01-19 03:45:00,0.725,0.0
2024-01-19 04:00:00,0.604,0.0
2024-01-19 04:15:00,0.74975,0.0
